id,street,street_type,zip,address,latitude,longitude
2249,Ulloa,St,94116,"2249 Ulloa St, San Francisco, CA 94116, USA",37.740767,-122.48072
1695,Galvez,Ave,94124,"1695 Galvez Ave, San Francisco, CA 94124, USA",37.741438,-122.3896
685,47th,Ave,94121,"685 47th Ave, San Francisco, CA 94121, USA",37.775491,-122.508321
3702,Folsom,St,94110,"3702 Folsom St, San Francisco, CA 94110, USA",37.74014,-122.413508
4071,24th,St,94114,"4071 24th St, San Francisco, CA 94114, USA",37.7513619,-122.4333834
870,York,St,94110,"870 York St, San Francisco, CA 94110, USA",37.758154,-122.408976
230,Flood,Ave,94112,"230 Flood Ave, San Francisco, CA 94112, USA",37.730145,-122.445046
120,Belvedere,St,94117,"120 Belvedere St, San Francisco, CA 94117, USA",37.768286,-122.449038
63,20th,Ave,94121,"63 20th Ave, San Francisco, CA 94121, USA",37.786393,-122.480145
1228,Diamond,St,94131,"1228 Diamond St, San Francisco, CA 94131, USA",37.74751,-122.436227
124,Forest Side,Ave,94127,"124 Forest Side Ave, San Francisco, CA 94127, USA",37.741017,-122.469046
420,34th,Ave,94121,"420 34th Ave, San Francisco, CA 94121, USA",37.7811198,-122.4945143
356,Shotwell,St,94110,"356 Shotwell St, San Francisco, CA 94110, USA",37.7627214,-122.4161997
1214,20th,Ave,94122,"1214 20th Ave, San Francisco, CA 94122, USA",37.764979,-122.477967
11,Miramar,Ave,94112,"11 Miramar Ave, San Francisco, CA 94112, USA",37.718469,-122.458417
38,States,St,94114,"38 States St, San Francisco, CA 94114, USA",37.7634487,-122.4361358
2950,21st,Ave,94132,"2950 21st Ave, San Francisco, CA 94132, USA",37.733503,-122.476738
270,Ellsworth,St,94110,"270 Ellsworth St, San Francisco, CA 94110, USA",37.739377,-122.414815
3666,22nd,St,94114,"3666 22nd St, San Francisco, CA 94114, USA",37.755043,-122.429354
2478,Fulton,St,94118,"2478 Fulton St, San Francisco, CA 94118, USA",37.7743735,-122.4577925
880,Sutter,St,94109,"880 Sutter St, San Francisco, CA 94109, USA",37.788626,-122.414836
3727,17th,St,94114,"3727 17th St, San Francisco, CA 94114, USA",37.762853,-122.4291796
230,Valley,St,94131,"230 Valley St, San Francisco, CA 94131, USA",37.744693,-122.42757
106,Ney,St,94112,"106 Ney St, San Francisco, CA 94112, USA",37.729849,-122.428098
430,Ellsworth,St,94110,"430 Ellsworth St, San Francisco, CA 94110, USA",37.737954,-122.414839
3869,23rd,St,94114,"3869 23rd St, San Francisco, CA 94114, USA",37.753024,-122.429144
346,Lisbon,St,94112,"346 Lisbon St, San Francisco, CA 94112, USA",37.722926,-122.433247
688,Capp,St,94110,"688 Capp St, San Francisco, CA 94110, USA",37.7557343,-122.4177622
2550,Larkin,St,94123,"2550 Larkin St, San Francisco, CA 94109, USA",37.8013534,-122.4211912
471,Lisbon,St,94112,"471 Lisbon St, San Francisco, CA 94112, USA",37.720778,-122.43419
335,Pierce,St,94117,"335 Pierce St, San Francisco, CA 94117, USA",37.7731709,-122.4340492
100,Santa Marina,St,,"100 Santa Marina St, San Francisco, CA 94110, USA",37.7398239,-122.4210045
1474,40th,Ave,94122,"1474 40th Ave, San Francisco, CA 94122, USA",37.759346,-122.499072
401,Holly Park,Cir,94110,"401 Holly Park Cir, San Francisco, CA 94110, USA",37.736227,-122.419287
15,Lucerne,St,,"15 Lucerne St, San Francisco, CA 94103, USA",37.7736283,-122.4015999
45,Stillman,St,94107,"45 Stillman St, San Francisco, CA 94107, USA",37.7827291,-122.3952089
624,Grove,St,94102,"624 Grove St, San Francisco, CA 94102, USA",37.7773694,-122.4268698
449,Eureka,St,94114,"449 Eureka St, San Francisco, CA 94114, USA",37.7550925,-122.4377447
1671,Filbert,St,94123,"1671 Filbert St, San Francisco, CA 94123, USA",37.799166,-122.4269132
1145,Jackson,St,,"1145 Jackson St, San Francisco, CA 94133, USA",37.7951344,-122.4139489
537,Chenery,St,94131,"537 Chenery St, San Francisco, CA 94131, USA",37.734938,-122.430725
619,7th,Ave,94118,"619 7th Ave, San Francisco, CA 94118, USA",37.776746,-122.465379
1537,9th,Ave,94122,"1537 9th Ave, San Francisco, CA 94122, USA",37.759605,-122.46633
380,25th,Ave,94132,"25th Ave, San Francisco, CA 94132, USA",37.732502,-122.481057
6,Sunview,Dr,94131,"6 Sunview Dr, San Francisco, CA 94131, USA",37.747011,-122.446817
21,Peters,Ave,94110,"21 Peters Ave, San Francisco, CA 94110, USA",37.744781,-122.419519
1270,23rd,Ave,94122,"1270 23rd Ave, San Francisco, CA 94122, USA",37.763946,-122.48112
167,Hamerton,Ave,94131,"167 Hamerton Ave, San Francisco, CA 94131, USA",37.733269,-122.43754
352,Castro,St,94114,"352 Castro St, San Francisco, CA 94114, USA",37.763195,-122.435547
948,York,St,94110,"948 York St, San Francisco, CA 94110, USA",37.756872,-122.408855
854,Noe,St,94114,"854 Noe St, San Francisco, CA 94114, USA",37.755216,-122.432514
3445,Jackson,St,94118,"3445 Jackson St, San Francisco, CA 94118, USA",37.790034,-122.451545
55,Aptos,Ave,94127,"55 Aptos Ave, San Francisco, CA 94127, USA",37.731054,-122.465857
919,South Van Ness,Ave,94110,"919 S Van Ness Ave, San Francisco, CA 94110, USA",37.758396,-122.416482
281,Rose,St,94102,"281 Rose St, San Francisco, CA 94102, USA",37.773139,-122.425235
22,Cutler,Ave,94116,"22 Cutler Ave, San Francisco, CA 94116, USA",37.737232,-122.505816
900,Lombard,St,94133,"900 Lombard St, San Francisco, CA 94133, USA",37.802531,-122.416596
14,Bessie,St,94110,"14 Bessie St, San Francisco, CA 94110, USA",37.746584,-122.414715
2584,14th,Ave,94127,"2584 14th Ave, San Francisco, CA 94127, USA",37.73992,-122.46978
32,Ellert,St,94110,"32 Ellert St, San Francisco, CA 94110, USA",37.738294,-122.418568
604,University,St,,"604 University St, San Francisco, CA 94134, USA",37.7226107,-122.4124977
67,Heather,Ave,94118,"67 Heather Ave, San Francisco, CA 94118, USA",37.784748,-122.4528653
2122,Lake,St,94121,"2122 Lake St, San Francisco, CA 94121, USA",37.786146,-122.482462
2230,Taylor,St,94133,"2230 Taylor St, San Francisco, CA 94133, USA",37.803081,-122.414526
49,Prospect,Ave,94110,"49 Prospect Ave, San Francisco, CA 94110, USA",37.744136,-122.418017
1662,8th,Ave,,"1662 8th Ave, San Francisco, CA 94122, USA",37.757318,-122.464457
555,Ulloa,St,94127,"555 Ulloa St, San Francisco, CA 94127, USA",37.740829,-122.460519
1409,12th,Ave,94122,"1409 12th Ave, San Francisco, CA 94122, USA",37.761742,-122.469617
732,Lyon,St,94117,"732 Lyon St, San Francisco, CA 94115, USA",37.777666,-122.443126
1245,Anza,St,94118,"1245 Anza St, San Francisco, CA 94118, USA",37.7792255,-122.4617177
4022,Cesar Chavez,St,94131,"4022 Cesar Chavez St, San Francisco, CA 94131, USA",37.747772,-122.42986
107,Venus,St,94124,"107 Venus St, San Francisco, CA 94124, USA",37.731241,-122.397556
1385,Waller,St,,"1385 Waller St, San Francisco, CA 94117, USA",37.768988,-122.446289
775,28th,Ave,94121,"775 28th Ave, San Francisco, CA 94121, USA",37.774734,-122.487895
3824,Sacramento,St,94118,"3824 Sacramento St, San Francisco, CA 94118, USA",37.78731,-122.455742
601,Baker,St,94117,"601 Baker St, San Francisco, CA 94117, USA",37.7764962,-122.4414807
880,Duncan,St,94114,"880 Duncan St, San Francisco, CA 94131, USA",37.745584,-122.439583
3570,Sacramento,St,94118,"3570 Sacramento St, San Francisco, CA 94118, USA",37.787879,-122.451538
2254,25th,Ave,94116,"2254 25th Ave, San Francisco, CA 94116, USA",37.745478,-122.48198
12,Edith,St,94133,"12 Edith St, San Francisco, CA 94133, USA",37.8028537,-122.4082456
1532,Guerrero,St,94110,"1532 Guerrero St, San Francisco, CA 94110, USA",37.7466112,-122.4224132
499,41st,Ave,94121,"499 41st Ave, San Francisco, CA 94121, USA",37.7793832,-122.5018954
222,San Carlos,St,94110,"222 San Carlos St, San Francisco, CA 94110, USA",37.759753,-122.420149
337,Spruce,St,94118,"337 Spruce St, San Francisco, CA 94118, USA",37.7877081,-122.4536763
156,6th,Ave,94118,"156 6th Ave, San Francisco, CA 94118, USA",37.785722,-122.464293
438,Kirkham,St,94122,"438 Kirkham St, San Francisco, CA 94122, USA",37.760574,-122.465705
736,Girard,St,94134,"736 Girard St, San Francisco, CA 94134, USA",37.72314,-122.403176
80,San Gabriel,Ave,94112,"80 San Gabriel Ave, San Francisco, CA 94112, USA",37.728833,-122.438928
22,Jordan,Ave,94118,"22 Jordan Ave, San Francisco, CA 94118, USA",37.785475,-122.45658
1370,23rd,Ave,94122,"1370 23rd Ave, San Francisco, CA 94122, USA",37.76208,-122.480989
3566,20th,St,94110,"3566 20th St, San Francisco, CA 94110, USA",37.7585552,-122.420477
685,Harrison,St,94105,"685 Harrison St, San Francisco, CA 94107, USA",37.782695,-122.3968
195,Ney,St,94112,"195 Ney St, San Francisco, CA 94112, USA",37.730314,-122.426229
1690,McAllister,St,94115,"1690 McAllister St, San Francisco, CA 94115, USA",37.7776294,-122.4397961
2535,25th,Ave,94112,"2535 25th Ave, San Francisco, CA 94116, USA",37.740199,-122.482269
335,Bartlett,St,94110,"335 Bartlett St, San Francisco, CA 94110, USA",37.751618,-122.419189
2101,23rd,St,94107,"2101 23rd St, San Francisco, CA 94107, USA",37.754389,-122.400784
3977,19th,St,94114,"3977 19th St, San Francisco, CA 94114, USA",37.759213,-122.432067
975,Cayuga,Ave,94121,"975 Cayuga Ave, San Francisco, CA 94112, USA",37.722425,-122.439272
1400,Fairfax,Ave,94124,"1400 Fairfax Ave, San Francisco, CA 94124, USA",37.7402931,-122.3853541
429,Amador,St,,"429 Amador St, San Francisco, CA 94124, USA",37.7458769,-122.3847233
300,Montcalm,St,94110,"300 Montcalm St, San Francisco, CA 94110, USA",37.745864,-122.409098
305,Franklin,St,94102,"305 Franklin St, San Francisco, CA 94102, USA",37.777237,-122.421614
155,Jules,Ave,94112,"155 Jules Ave, San Francisco, CA 94112, USA",37.721018,-122.461556
240,Lily,St,94102,"240 Lily St, San Francisco, CA 94102, USA",37.7742808,-122.424943
866,Elizabeth,St,94114,"866 Elizabeth St, San Francisco, CA 94114, USA",37.75199,-122.43993
151,Russ,St,94103,"151 Russ St, San Francisco, CA 94103, USA",37.778379,-122.407238
2515,Fillmore,St,94115,"2515 Fillmore St, San Francisco, CA 94115, USA",37.792739,-122.435114
2351,17th,Ave,94116,"2351 17th Ave, San Francisco, CA 94116, USA",37.744029,-122.473945
726,5th,Ave,94118,"726 5th Ave, San Francisco, CA 94118, USA",37.774946,-122.462441
1499,Guerrero,St,94110,"1499 Guerrero St, San Francisco, CA 94110, USA",37.747316,-122.422084
523,Octavia,St,94102,"523 Octavia St, San Francisco, CA 94102, USA",37.776996,-122.424887
140,Seville,St,,"140 Seville St, San Francisco, CA 94112, USA",37.711675,-122.436576
131,Curtis,St,94112,"131 Curtis St, San Francisco, CA 94112, USA",37.712591,-122.439103
1421,Clay,St,94109,"1421 Clay St, San Francisco, CA 94109, USA",37.7929981,-122.416568
630,Cayuga,Ave,94112,"630 Cayuga Ave, San Francisco, CA 94112, USA",37.728349,-122.43637
118,Milton,St,94112,"118 Milton St, San Francisco, CA 94112, USA",37.73298,-122.429619
247,27th,Ave,94121,"247 27th Ave, San Francisco, CA 94121, USA",37.784731,-122.487549
118,Broderick,St,94117,"118 Broderick St, San Francisco, CA 94117, USA",37.771727,-122.43858
795,25th,Ave,94121,"795 25th Ave, San Francisco, CA 94121, USA",37.774569,-122.484601
2469,14th,Ave,94116,"2469 14th Ave, San Francisco, CA 94116, USA",37.742019,-122.470501
1508,Shafter,Ave,94124,"1508 Shafter Ave, San Francisco, CA 94124, USA",37.730326,-122.388943
1045,Green,St,94133,"1045 Green St, San Francisco, CA 94133, USA",37.798326,-122.416322
111,Cambridge,St,94134,"111 Cambridge St, San Francisco, CA 94134, USA",37.730834,-122.41905
1710,40th,Ave,94122,"1710 40th Ave, San Francisco, CA 94122, USA",37.754847,-122.498863
156,Leavenworth,St,94102,"156 Leavenworth St, San Francisco, CA 94102, USA",37.7825631,-122.4140154
4282,25th,St,94114,"4282 25th St, San Francisco, CA 94114, USA",37.749792,-122.435729
350,Connecticut,St,94107,"350 Connecticut St, San Francisco, CA 94107, USA",37.7618296,-122.397431
258,Eureka,St,94114,"258 Eureka St, San Francisco, CA 94114, USA",37.75807,-122.438334
1257,Chestnut,St,94109,"1257 Chestnut St, San Francisco, CA 94109, USA",37.802131,-122.423942
307,Nevada,St,94110,"307 Nevada St, San Francisco, CA 94110, USA",37.738033,-122.411331
293,Church,St,94114,"293 Church St, San Francisco, CA 94114, USA",37.7662997,-122.4288808
286,Moscow,St,94112,"286 Moscow St, San Francisco, CA 94112, USA",37.723137,-122.4265
2287,47th,Ave,94116,"2287 47th Ave, San Francisco, CA 94116, USA",37.743903,-122.506023
1320,14th,Ave,94122,"1320 14th Ave, San Francisco, CA 94122, USA",37.763388,-122.4716781
20,15th,Ave,94118,"20 15th Ave, San Francisco, CA 94118, USA",37.786764,-122.474075
222,Congdon,St,94112,"222 Congdon St, San Francisco, CA 94112, USA",37.729802,-122.426274
345,Vicente,St,94127,"345 Vicente St, San Francisco, CA 94127, USA",37.739287,-122.47073
65,Valley,St,94110,"65 Valley St, San Francisco, CA 94110, USA",37.744447,-122.423559
612,Howard,St,94105,"612 Howard St, San Francisco, CA 94105, USA",37.786393,-122.3987745
1559,Jerrold,Ave,94124,"1559 Jerrold Ave, San Francisco, CA 94124, USA",37.73818,-122.388854
451,Bartlett,St,94110,"451 Bartlett St, San Francisco, CA 94110, USA",37.749823,-122.419019
779,18th,Ave,94121,"779 18th Ave, San Francisco, CA 94121, USA",37.77332,-122.47705
3317,Washington,St,94118,"3317 Washington St, San Francisco, CA 94118, USA",37.789667,-122.44767
1914,18th,Ave,94116,"1914 18th Ave, San Francisco, CA 94116, USA",37.752094,-122.474937
1315,Plymouth,Ave,94112,"1315 Plymouth Ave, San Francisco, CA 94112, USA",37.726219,-122.456739
3672,20th,St,94110,"3672 20th St, San Francisco, CA 94110, USA",37.758647,-122.422895
354,Waller,St,94117,"354 Waller St, San Francisco, CA 94117, USA",37.771507,-122.429594
298,Pope,St,94112,"298 Pope St, San Francisco, CA 94112, USA",37.711522,-122.440406
335,London,St,94112,"335 London St, San Francisco, CA 94112, USA",37.723606,-122.434226
1207,Stanyan,St,94117,"1207 Stanyan St, San Francisco, CA 94117, USA",37.761959,-122.452383
537,Congo,St,94131,"537 Congo St, San Francisco, CA 94131, USA",37.733604,-122.442239
12,Curtis,St,94112,"12 Curtis St, San Francisco, CA 94112, USA",37.714916,-122.440544
106,Eastwood,Dr,94112,"106 Eastwood Dr, San Francisco, CA 94112, USA",37.727801,-122.457113
1462,9th,Ave,94122,"1462 9th Ave, San Francisco, CA 94122, USA",37.761018,-122.465771
822,Alabama,St,94110,"822 Alabama St, San Francisco, CA 94110, USA",37.7584206,-122.4115118
750,Naples,St,94112,"750 Naples St, San Francisco, CA 94112, USA",37.717057,-122.434417
1877,San Jose,Ave,94112,"1877 San Jose Ave, San Francisco, CA 94112, USA",37.727251,-122.440833
34,Mason,St,94102,"34 Mason St, San Francisco, CA 94102, USA",37.783976,-122.408981
522,12th,Ave,94118,"522 12th Ave, San Francisco, CA 94118, USA",37.778336,-122.470205
1198,Filbert,St,94109,"1198 Filbert St, San Francisco, CA 94109, USA",37.8001296,-122.4192467
738,Vienna,St,94112,"738 Vienna St, San Francisco, CA 94112, USA",37.71697,-122.433392
264,States,St,94114,"264 States St, San Francisco, CA 94114, USA",37.764744,-122.441299
900,Divisadero,St,94115,"900 Divisadero St, San Francisco, CA 94115, USA",37.7778213,-122.4383259
801,France,Ave,94112,"801 France Ave, San Francisco, CA 94112, USA",37.717096,-122.43167
61,Naples,St,94112,"61 Naples St, San Francisco, CA 94112, USA",37.727584,-122.425772
2450,14th,Ave,94116,"2450 14th Ave, San Francisco, CA 94116, USA",37.742369,-122.469842
76,Melrose,Ave,94131,"76 Melrose Ave, San Francisco, CA 94131, USA",37.734064,-122.443748
719,Baker,St,94115,"719 Baker St, San Francisco, CA 94115, USA",37.777689,-122.44213
753,44th,Ave,94121,"753 44th Ave, San Francisco, CA 94121, USA",37.774376,-122.505073
334,Staples,Ave,94112,"334 Staples Ave, San Francisco, CA 94112, USA",37.729322,-122.449628
2309,25th,St,94107,"2309 25th St, San Francisco, CA 94107, USA",37.75187,-122.401646
140,Dolphin,Ct,94124,"140 Dolphin Ct, San Francisco, CA 94124, USA",37.728484,-122.37163
1115,York,St,94110,"1115 York St, San Francisco, CA 94110, USA",37.753847,-122.408006
675,Edinburgh,St,94112,"675 Edinburgh St, San Francisco, CA 94112, USA",37.718399,-122.433806
4166,24th,St,94114,"4166 24th St, San Francisco, CA 94114, USA",37.751451,-122.435577
4049,18th,St,94114,"4049 18th St, San Francisco, CA 94114, USA",37.760991,-122.4339074
239,Judah,St,94122,"239 Judah St, San Francisco, CA 94122, USA",37.761991,-122.464735
1639,30th,Ave,94122,"1639 30th Ave, San Francisco, CA 94122, USA",37.756679,-122.488792
343,Bennington,St,94110,"343 Bennington St, San Francisco, CA 94110, USA",37.737205,-122.417823
2047,17th,Ave,94116,"2047 17th Ave, San Francisco, CA 94116, USA",37.749733,-122.474344
662,Greenwich,St,94133,"662 Greenwich St, San Francisco, CA 94133, USA",37.802194,-122.4105884
2539,33rd,Ave,94116,"2539 33rd Ave, San Francisco, CA 94116, USA",37.739753,-122.490837
588,3rd,St,94107,"588 3rd St, San Francisco, CA 94107, USA",37.7801715,-122.3944307
300,Montecito,Ave,94112,"300 Montecito Ave, San Francisco, CA 94112, USA",37.730009,-122.456038
227,Bennington,St,94110,"227 Bennington St, San Francisco, CA 94110, USA",37.7380107,-122.4180112
1141,De Haro,St,94107,"1141 De Haro St, San Francisco, CA 94107, USA",37.755388,-122.400386
2147,Mason,St,94133,"2147 Mason St, San Francisco, CA 94133, USA",37.80341,-122.413391
706,Mendell,St,94124,"706 Mendell St, San Francisco, CA 94124, USA",37.738922,-122.386751
455,37th,Ave,94121,"455 37th Ave, San Francisco, CA 94121, USA",37.780258,-122.497842
3349,Jackson,St,94118,"3349 Jackson St, San Francisco, CA 94118, USA",37.790229,-122.450012
1543,Treat,Ave,94110,"1543 Treat Ave, San Francisco, CA 94110, USA",37.746065,-122.412193
485,Connecticut,St,94107,"485 Connecticut St, San Francisco, CA 94107, USA",37.760123,-122.3972683
5024,Fulton,St,94121,"5024 Fulton St, San Francisco, CA 94121, USA",37.772747,-122.485812
764,Elizabeth,St,94114,"764 Elizabeth St, San Francisco, CA 94114, USA",37.752118,-122.437817
160,Ralston,St,94132,"160 Ralston St, San Francisco, CA 94132, USA",37.715367,-122.468633
366,Chenery,St,94131,"366 Chenery St, San Francisco, CA 94131, USA",37.7368,-122.428745
47,Alvarado,St,94110,"47 Alvarado St, San Francisco, CA 94110, USA",37.7544183,-122.4223472
919,Sanchez,St,94114,"919 Sanchez St, San Francisco, CA 94114, USA",37.754411,-122.42961
79,Miramar,Ave,94112,"79 Miramar Ave, San Francisco, CA 94112, USA",37.719636,-122.458491
1783,10th,Ave,94122,"1783 10th Ave, San Francisco, CA 94122, USA",37.755007,-122.467018
1648,Alabama,St,94110,"1648 Alabama St, San Francisco, CA 94110, USA",37.746066,-122.410871
3970,19th,St,94114,"3970 19th St, San Francisco, CA 94114, USA",37.759711,-122.43194
1843,18th,Ave,94122,"1843 18th Ave, San Francisco, CA 94122, USA",37.753444,-122.475676
3374,21st,St,94110,"3374 21st St, San Francisco, CA 94110, USA",37.757051,-122.422742
2225,Ortega,St,94122,"2225 Ortega St, San Francisco, CA 94122, USA",37.751668,-122.487533
335,Shotwell,St,94110,"335 Shotwell St, San Francisco, CA 94110, USA",37.762982,-122.41586
2136,Hayes,St,94117,"2136 Hayes St, San Francisco, CA 94117, USA",37.77351,-122.451694
414,Cortland,Ave,94110,"414 Cortland Ave, San Francisco, CA 94110, USA",37.738904,-122.417345
154,Ocean,Ave,94112,"154 Ocean Ave, San Francisco, CA 94112, USA",37.723728,-122.439971
621,Elizabeth,St,94114,"621 Elizabeth St, San Francisco, CA 94114, USA",37.751816,-122.434715
64,Arguello,Blvd,94118,"64 Arguello Blvd, San Francisco, CA 94118, USA",37.7886682,-122.459417
2221,15th,St,94114,"2221 15th St, San Francisco, CA 94114, USA",37.765582,-122.433796
774,11th,Ave,94118,"774 11th Ave, San Francisco, CA 94118, USA",37.773749,-122.468798
931,South Van Ness,Ave,94110,"931 S Van Ness Ave, San Francisco, CA 94110, USA",37.758234,-122.416466
2211,35th,Ave,94116,"2211 35th Ave, San Francisco, CA 94116, USA",37.745735,-122.493342
164,Margaret,Ave,94116,"164 Margaret Ave, San Francisco, CA 94112, USA",37.716651,-122.453594
308,Montcalm,St,94110,"308 Montcalm St, San Francisco, CA 94110, USA",37.745848,-122.409357
939,Howard,St,94103,"939 Howard St, San Francisco, CA 94103, USA",37.780605,-122.40566
248,Whitney,St,94131,"248 Whitney St, San Francisco, CA 94131, USA",37.738103,-122.427587
2040,15th,Ave,94116,"2040 15th Ave, San Francisco, CA 94116, USA",37.750059,-122.471531
655,Central,Ave,94117,"655 Central Ave, San Francisco, CA 94117, USA",37.7758147,-122.4447284
33,Ellert,St,94110,"33 Ellert St, San Francisco, CA 94110, USA",37.738679,-122.418425
1,Northgate,Dr,94127,"1 Northgate Dr, San Francisco, CA 94127, USA",37.728873,-122.461907
1775,Green,St,94109,"1775 Green St, San Francisco, CA 94123, USA",37.7970847,-122.4283437
10,Bronte,St,94110,"10 Bronte St, San Francisco, CA 94110, USA",37.739505,-122.410327
618,Taraval,St,94116,"618 Taraval St, San Francisco, CA 94116, USA",37.743416,-122.472982
75,Piedmont,St,94117,"75 Piedmont St, San Francisco, CA 94117, USA",37.765135,-122.445311
1646,Alabama,St,94110,"1646 Alabama St, San Francisco, CA 94110, USA",37.746134,-122.410878
252,Harvard,St,94134,"252 Harvard St, San Francisco, CA 94134, USA",37.726335,-122.420874
123,Trumbull,St,94112,"123 Trumbull St, San Francisco, CA 94112, USA",37.731,-122.427755
16,Avila,St,94123,"16 Avila St, San Francisco, CA 94123, USA",37.8005579,-122.4404057
2226,35th,Ave,94116,"2226 35th Ave, San Francisco, CA 94116, USA",37.745486,-122.492731
2034,Leavenworth,St,94133,"2034 Leavenworth St, San Francisco, CA 94133, USA",37.799949,-122.417193
816,Crescent,Ave,94110,"816 Crescent Ave, San Francisco, CA 94110, USA",37.734565,-122.414018
3625,20th,St,94110,"3625 20th St, San Francisco, CA 94110, USA",37.758218,-122.4219
249,Wilson,St,94112,"249 Wilson St, San Francisco, CA 94112, USA",37.70921,-122.461766
429,Ashbury,St,94117,"429 Ashbury St, San Francisco, CA 94117, USA",37.771436,-122.44753
640,Douglass,St,94114,"640 Douglass St, San Francisco, CA 94114, USA",37.75354,-122.438922
3942,19th,St,94114,"3942 19th St, San Francisco, CA 94114, USA",37.7595157,-122.4314177
2459,Funston,Ave,94116,"2459 Funston Ave, San Francisco, CA 94116, USA",37.742223,-122.469415
584,Texas,St,94107,"584 Texas St, San Francisco, CA 94107, USA",37.758982,-122.395524
235,Church,St,94114,"235 Church St, San Francisco, CA 94114, USA",37.7669154,-122.4289277
66,Stanyan,St,94118,"66 Stanyan St, San Francisco, CA 94118, USA",37.780482,-122.455774
1539,Palou,Ave,94124,"1539 Palou Ave, San Francisco, CA 94124, USA",37.733143,-122.389978
1869,Lombard,St,94123,"1869 Lombard St, San Francisco, CA 94123, USA",37.800049,-122.43218
618,Athens,St,94112,"618 Athens St, San Francisco, CA 94112, USA",37.718316,-122.431285
345,Valley,St,94131,"345 Valley St, San Francisco, CA 94131, USA",37.744055,-122.43
312,Richland,Ave,94110,"312 Richland Ave, San Francisco, CA 94110, USA",37.735529,-122.419607
936,Leavenworth,St,94109,"936 Leavenworth St, San Francisco, CA 94109, USA",37.789862,-122.415162
869,Head,St,94132,"869 Head St, San Francisco, CA 94132, USA",37.722925,-122.463116
135,10th,Ave,94118,"135 10th Ave, San Francisco, CA 94118, USA",37.785773,-122.46925
154,Alhambra,St,94123,"154 Alhambra St, San Francisco, CA 94123, USA",37.802181,-122.439089
3126,Washington,St,94115,"3126 Washington St, San Francisco, CA 94115, USA",37.7902772,-122.4448885
215,Elsie,St,94110,"215 Elsie St, San Francisco, CA 94110, USA",37.74067,-122.418914
647,Edinburgh,St,94112,"647 Edinburgh St, San Francisco, CA 94112, USA",37.718811,-122.433494
26,Hancock,St,94114,"26 Hancock St, San Francisco, CA 94114, USA",37.760692,-122.429004
3388,19th,St,94110,"3388 19th St, San Francisco, CA 94110, USA",37.760288,-122.4189783
1367,Folsom,St,94103,"1367 Folsom St, San Francisco, CA 94103, USA",37.7730816,-122.41255
3720,Broderick,St,94123,"3720 Broderick St, San Francisco, CA 94123, USA",37.804804,-122.445273
2546,34th,Ave,94116,"2546 34th Ave, San Francisco, CA 94116, USA",37.739597,-122.491243
552,Sawyer,St,,"552 Sawyer St, San Francisco, CA 94134, USA",37.71065,-122.415802
115,10th,Ave,94118,"115 10th Ave, San Francisco, CA 94118, USA",37.786117,-122.469232
509,Cayuga,St,94112,"509 Cayuga Ave, San Francisco, CA 94112, USA",37.728956,-122.435182
1278,23rd,Ave,94122,"1278 23rd Ave, San Francisco, CA 94122, USA",37.763808,-122.48111
3014,Market,St,94114,"3014 Market St, San Francisco, CA 94114, USA",37.761281,-122.441477
164,28th,St,94131,"164 28th St, San Francisco, CA 94131, USA",37.745583,-122.426143
3610,Lawton,St,94122,"3610 Lawton St, San Francisco, CA 94122, USA",37.757114,-122.501668
324,Point Lobos,Ave,94121,"324 Point Lobos Ave, San Francisco, CA 94121, USA",37.780231,-122.506721
444,29th,St,94131,"444 29th St, San Francisco, CA 94131, USA",37.743743,-122.429972
470,Duncan,St,94131,"470 Duncan St, San Francisco, CA 94131, USA",37.746116,-122.430704
1220,Geary,Blvd,94109,"1220 Geary Blvd, San Francisco, CA 94109, USA",37.7854063,-122.4236261
210,Rose,St,94102,"210 Rose St, San Francisco, CA 94102, USA",37.77355,-122.424547
1815,35th,Ave,94122,"1815 35th Ave, San Francisco, CA 94122, USA",37.753135,-122.493816
187,Belvedere,St,94117,"187 Belvedere St, San Francisco, CA 94117, USA",37.767126,-122.449409
495,Benton,Ave,94110,"495 Benton Ave, San Francisco, CA 94110, USA",37.734135,-122.418449
164,Gambier,St,94134,"164 Gambier St, San Francisco, CA 94134, USA",37.727145,-122.422301
846,Faxon,Ave,94112,"846 Faxon Ave, San Francisco, CA 94112, USA",37.728599,-122.459748
225,Holyoke,St,94134,"225 Holyoke St, San Francisco, CA 94134, USA",37.728448,-122.409084
48,Pearl,St,94103,"48 Pearl St, San Francisco, CA 94103, USA",37.770459,-122.424095
275,Ellsworth,St,94110,"275 Ellsworth St, San Francisco, CA 94110, USA",37.739291,-122.414444
3974,18th,St,94114,"3974 18th St, San Francisco, CA 94114, USA",37.7613,-122.432237
2155,16th,Ave,94116,"2155 16th Ave, San Francisco, CA 94116, USA",37.747737,-122.47313
1719,39th,Ave,94122,"1719 39th Ave, San Francisco, CA 94122, USA",37.754734,-122.498331
947,Avalon,Ave,94112,"947 Avalon Ave, San Francisco, CA 94112, USA",37.724957,-122.424395
720,Plymouth,Ave,94112,"720 Plymouth Ave, San Francisco, CA 94112, USA",37.716952,-122.455859
211,Bella Vista,Way,94127,"211 Bella Vista Way, San Francisco, CA 94127, USA",37.737741,-122.449723
283,Juanita,Way,94127,"283 Juanita Way, San Francisco, CA 94127, USA",37.73887,-122.458094
